uid,user_name,rating,date,text,option_name,help_count,perfume,moisture
7386771,김*성 ,,2016.07.26,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림 해외구매대행, 75ml, 1 개",0,,
7379740,김*배 ,,2016.07.26,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7374565,이*라 ,,2016.07.26,"
                    
                        매번이용하는거지만 ㅋㅋ좋아요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",1,,
7370947,이*서 ,,2016.07.26,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7356948,장*서 ,,2016.07.26,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7351364,민*솔 ,,2016.07.26,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7325323,김*옥 ,,2016.07.25,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7321584,고*근 ,,2016.07.25,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
7320622,송*화 ,,2016.07.25,"
                    
                        굿
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
7319751,홍*윤 ,,2016.07.25,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7317489,임*이 ,,2016.07.25,,[피지오겔] DMT 크림  150ml,0,,
7316238,임*이 ,,2016.07.25,"
                    
                        딸이 쓰는거라서 효과는 잘 모르겠지만 유분이 좀 있고 
향은 좀...ㅋ 향기롭진 않네요
                    
                ","피지오겔  크림, 150ml, 1개",0,,
7316052,김*형 ,,2016.07.25,,[피지오겔] DMT 크림  150ml,0,,
7314909,최*언 ,,2016.07.25,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7314284,김*주 ,,2016.07.25,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7314165,김*주 ,,2016.07.25,"
                    
                        무향에  보습도 짱 
끈쩍임보단 촉촉해서 좋네요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7310851,이*주 ,,2016.07.25,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7309606,김*영 ,,2016.07.25,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
7304594,이*서 ,,2016.07.25,,[피지오겔] DMT 크림  150ml,0,,
7293609,곽*윤 ,,2016.07.25,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림 해외구매대행, 75ml, 1 개",0,,
7282804,전*복 ,,2016.07.24,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7277725,이*서 ,,2016.07.24,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7246376,최*대 ,,2016.07.24,,[피지오겔] DMT 크림  150ml,0,,
7238632,장*진 ,,2016.07.24,,[피지오겔] DMT 크림  150ml,0,,
7227698,김*화 ,,2016.07.24,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7227145,안*옥 ,,2016.07.24,"
                    
                        유분기가 많아요.그래도 성분이 착하다고하니
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7225634,박*수 ,,2016.07.24,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7214966,이*경 ,,2016.07.24,"
                    
                        완~~~~~~~~전 촉촉하다못해 끈~~~~~적 수준이에요 너무 좋아요 끈적이 그런 찐득찐득이 아니라 음 아 뭐라고 설명을 못하겠어요 암튼 너무좋아요 이게 다 수분으로 되어있다던데 암튼 너무 좋고 순해요bbbbbbbbbbb 다쓰면 또 재구매할거에요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",1,,
7203519,이*순 ,,2016.07.23,,[피지오겔] DMT 크림  150ml,0,,
7195450,이*협 ,,2016.07.23,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7190294,장*진 ,,2016.07.23,"
                    
                        항상 쓰던거고 크팡에서 세번째 구매네욥 싸고좋아요 전이거 하나만 발라요 ㅋㅋㅋㅋㅋ
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7184972,이*희 ,,2016.07.23,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7181265,나* ,,2016.07.23,,[피지오겔] DMT 크림  150ml,0,,
7179385,N*N ,,2016.07.22,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7177146,박*나 ,,2016.07.22,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7172812,김*린 ,,2016.07.22,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7167387,김*영 ,,2016.07.22,,[피지오겔] DMT 크림  150ml,0,,
7163085,김*진 ,,2016.07.22,"
                    
                        애기 신생아때부터 쭉 쓰는 크림이에요^^
아기 꿀피부 만들어줌ㅋㅋ
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",3,,
7159763,천*주 ,,2016.07.22,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7157135,안*선 ,,2016.07.22,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7155582,오*희 ,,2016.07.22,"
                    
                        7갤 아들램이때문에 이것만 써요.
아토앤오토 아토앤비 아토팜 베비루미 
다쓴것중에 이게 제일 나아요. 
일단 향도 별로없고 자극적이지 않고요.
저도 가끔 세수하고 이거 같이 발라요.
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",1,,
7148566,박*희 ,,2016.07.22,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
7148533,박*희 ,,2016.07.22,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7146276,조*숙 ,,2016.07.21,"
                    
                        유수분 많아 좋아요
                    
                ",피지오겔 데일리 모이스쳐 테라피 페이셜 크림 150ml 1개,0,,
7146109,조*숙 ,,2016.07.21,"
                    
                        튜부제품이 수분이 오래가고 좋더라구요
                    
                ",피지오겔 데일리 모이스쳐 테라피 페이셜 크림 150ml 1개,0,,
7144122,김*름 ,,2016.07.21,"
                    
                        좋네요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7141402,조*애 ,,2016.07.21,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
7137085,김*연 ,,2016.07.21,"
                    
                        기숙사에서 생활하는 동생이 수분크림 필요하다고 해서 샀어요. 동생이 잘 쓰고 있다고 하네요~
                    
                ","피지오겔  크림, 150ml, 1개",2,,
7136597,김*연 ,,2016.07.21,"
                    
                        엄마 피부가 악건성이라 늘 이 제품을 사용하셔요. 씻고 나오시면 얼굴이 많아 가렵다고 하시는데, 이걸 바르면 바로 괜찮아 진다고 하시네요. 저는 복합성 피부라 입술 주위만 트는데 이걸 바르니까 좀 나은 것 같아요. 향은 별루에요ㅠㅜ
                    
                ","피지오겔  크림, 150ml, 1개",3,,
7106972,강*석 ,,2016.07.20,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7100515,이*경 ,,2016.07.20,"
                    
                        배송빠르고 좋아요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",1,,
7093173,손*별 ,,2016.07.20,,[피지오겔] DMT 크림  150ml,0,,
7089874,신*연 ,,2016.07.20,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
7089870,신*연 ,,2016.07.20,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
7085320,정*정 ,,2016.07.20,,[피지오겔] DMT 크림  150ml,0,,
7076989,윤*지 ,,2016.07.20,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
7064998,권*경 ,,2016.07.19,,[피지오겔] DMT 크림  150ml,0,,
7048975,안*용 ,,2016.07.19,"
                    
                        ㅋㅋ 여드름 살짝에 건조피부엿는데
10개월째 쓰는중인데 3개월됬을때부터 피부가 아주좋움
피곤할때 뾰루지말고는 전혀 문제없음
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",1,,
7041363,신*선 ,,2016.07.19,"
                    
                        건조한 아기피부엔 이만한게 없어요.
병원서 아토피 의심했는데 요크림 열심히 바르고 꿀피부 되었어요.
엄마도 세수하고 간단히 이크림만 발라요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",1,,
7040771,김*지 ,,2016.07.19,,[피지오겔] DMT 크림  150ml,0,,
7040763,김*지 ,,2016.07.19,,[피지오겔] DMT 크림  150ml,0,,
7037050,박*원 ,,2016.07.19,"
                    
                        아기피부가 좀 예민한편이라 피지오겔크림 사용하고있어요. 다른사이트보다 저렴해서  쿠팡에서 계속 주문해 사용하고있어요. 근데...  아기 전신에 다 바르다보이 한달에 한통가지고 모자를때가 많네요. 가격이 조금더 내려갔으면 좋겠어요. 해외직구는 불안해서 못하겠고, 같은상품을 로켓배송상품으로 주문하려니 가격이 부담되네요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
7037035,박*원 ,,2016.07.19,"
                    
                        아기피부가 좀 예민한편이라 피지오겔크림 사용하고있어요. 다른사이트보다 저렴해서  쿠팡에서 계속 주문해 사용하고있어요. 근데...  아기 전신에 다 바르다보이 한달에 한통가지고 모자를때가 많네요. 가격이 조금더 내려갔으면 좋겠어요. 해외직구는 불안해서 못하겠고, 같은상품을 로켓배송상품으로 주문하려니 가격이 부담되네요
                    
                ","피지오겔  크림, 150ml, 1개",0,,
7036345,박*원 ,,2016.07.19,"
                    
                        아기피부가 좀 예민한편이라 피지오겔크림 사용하고있어요. 다른사이트보다 저렴해서  쿠팡에서 계속 주문해 사용하고있어요. 근데...  아기 전신에 다 바르다보이 한달에 한통가지고 모자를때가 많네요. 가격이 조금더 내려갔으면 좋겠어요. 해외직구는 불안해서 못하겠고, 같은상품을 로켓배송상품으로 주문하려니 가격이 부담되네요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",2,,
7032373,안*임 ,,2016.07.19,,[피지오겔] DMT 크림  150ml,0,,
7010336,이*지 ,,2016.07.18,"
                    
                        말이 필요없는 제품--
                    
                ",[피지오겔] DMT 크림  150ml,0,,
7006747,이*나 ,,2016.07.18,"
                    
                        항상 쓰는 제품이예요~~~
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6999922,김*유 ,,2016.07.18,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6995536,안*희 ,,2016.07.18,,[피지오겔] DMT 크림  150ml,0,,
6994045,송*영 ,,2016.07.18,"
                    
                        4계절용 이에요

제가 피부트러블이 갑자기 나서 고민하다가 아토팜 하고 병행해서 쓰려고 샀어요 
수분만땅 ㅋㅋ 여름에는 스킨바르고 이것만 바르고 자고 겨울에는 에센스 바르고 마무리로 바르고 자요

용량도 많아서 혼자 다쓰려면 1년정도 걸릴듯 해요 ㅋㅋ
                    
                ",피지오겔 데일리 모이스쳐 테라피 페이셜 크림 150ml 1개,1,,
6993833,이*영 ,,2016.07.18,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6993779,이*영 ,,2016.07.18,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6984456,윤*용 ,,2016.07.17,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6983695,최핳하 ,,2016.07.17,"
                    
                        스킨로션 떠돌이생활을 
정착하게 해줌 
나는 피부가 좋고 약간 건조한 피부인데 
땡김없고 좋다 
약간 오일리한 느낌도 있는데 
그거 없으면 건조해여 

촉촉하고 커버력 짱좋으면서 얇게 발리는 파운데이션 찾는거랑 뭐가 다름
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",1,,
6979924,홍*순 ,,2016.07.17,,"피지오겔  크림, 150ml, 1개",0,,
6979391,조*영 ,,2016.07.17,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
6978716,김*영 ,,2016.07.17,,피지오겔 데일리 모이스쳐 테라피 페이셜 크림 150ml 1개,0,,
6964275,장꾸 ,,2016.07.17,"
                    
                        좋아요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",1,,
6947090,박*혜 ,,2016.07.16,,[피지오겔] DMT 크림  150ml,0,,
6942638,김*효 ,,2016.07.16,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6934779,이*미 ,,2016.07.16,"
                    
                        촉촉함, 빨리 스며들지는 않아서 아침에 화장할때는 좀 기다려야함
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",2,,
6932427,정*선 ,,2016.07.16,"
                    
                        건조할 때 사용하면 좋아요.
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림 해외구매대행, 75ml, 1 개",0,,
6927348,권*정 ,,2016.07.16,"
                    
                        늘 쓰던상품입니다. 우리딸래미 태어나서 집에와 쭉 쓰던건데 트러블없어서 또 주문했답니다. 양도 많고 만족합니다.
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",1,,
6923016,김*숙 ,,2016.07.16,"
                    
                        좋습니다 배송도 찢어지고 이런곳없이 깨끗하게왔네요^^
                    
                ","피지오겔  크림, 150ml, 1개",0,,
6922838,이*나 ,,2016.07.16,"
                    
                        이거 태열에 좋아요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6915828,신*식 ,,2016.07.16,"
                    
                        처음 주문한 아이들 선물
촉촉해요

강추
                    
                ",[피지오겔] DMT 크림  150ml,0,,
6905871,이*정 ,,2016.07.15,"
                    
                        저는 신생아인 아들에게 발라줬어요.
태어나서 계속 이것만 써요~
지금 10개월인데 꾸준히 쓰게 돼요^^
피부약한 울 아들에게는 딱입니다
                    
                ",[피지오겔] DMT 크림  150ml,1,,
6894469,송*나 ,,2016.07.15,"
                    
                        매번 같은곳에서 주문하는데 구매할때마다  문제없이 빠르게 보내주셔서 좋아용
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6894284,오*현 ,,2016.07.15,"
                    
                        항상좋음
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6894267,남*욱 ,,2016.07.15,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6893640,김*내 ,,2016.07.15,"
                    
                        매번쓰는제품
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6893541,김*정 ,,2016.07.15,"
                    
                        정품맞나요?ㅣ 왜케이스가 틀리죠???
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림 해외구매대행, 75ml, 1 개",0,,
6888781,문*철 ,,2016.07.15,"
                    
                        좋아요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6877525,이*경 ,,2016.07.15,"
                    
                        남편 입주위와 콧망울 근처가 마름버짐과 간지러움으로 고생하고 있었는데 병원에서는 단순연고처방만 주고 약만 계속바르자니 부담스러워 보습에 좋다는 거 다써봐도 더 벌겋게 일어나는거 피지오겔 페이셜크림으로 진정시켜서 보습 효과도 보고있어요.
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",1,,
6876538,박*연 ,,2016.07.15,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6876257,김*경 ,,2016.07.15,,피지오겔 데일리 모이스쳐 테라피 페이셜 크림 150ml 1개,0,,
6871610,박*민 ,,2016.07.15,,[피지오겔] DMT 크림  150ml,0,,
6859498,김*수 ,,2016.07.15,"
                    
                        좋아요
                    
                ","피지오겔  크림, 150ml, 1개",0,,
6850712,이*연 ,,2016.07.15,,"피지오겔  크림, 150ml, 1개",0,,
6850659,이*희 ,,2016.07.15,,"피지오겔  크림, 150ml, 1개",0,,
6850404,이*연 ,,2016.07.15,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
6847737,김*순 ,,2016.07.15,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6836656,박*희 ,,2016.07.15,"
                    
                        건성이라 여름에도 이거 써요
                    
                ",[피지오겔] DMT 크림  150ml,0,,
6821494,박*미 ,,2016.07.14,,피지오겔 데일리 모이스쳐 테라피 페이셜 크림 150ml 1개,0,,
6821484,박*미 ,,2016.07.14,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6821143,안*영 ,,2016.07.14,"
                    
                        정품이맞는지..계속이제품써왔는데 일단프린팅이옆으로 돌아가서찍혀있고 똑같은거썼었어도트러블이없었는데 갑자기막올라오네여ㅜㅠ 제품때문인지날씨때문인지..프린팅때문에 좀찝찝해요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림 해외구매대행, 75ml, 1 개",2,,
6817548,Bell ,,2016.07.14,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
6809241,최*미 ,,2016.07.14,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
6804839,김*연 ,,2016.07.14,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6801918,곽*경 ,,2016.07.14,"
                    
                        좋아요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",1,,
6795353,신*지 ,,2016.07.14,"
                    
                        좋아요 약간 유분기잇는 수분크림같애요
아기 목욕하고 몸에 발라주고 있어요
하나 쓸때보다 로션이랑 같이쓰니 더 촉촉한거 같아요
                    
                ",피지오겔 데일리 모이스쳐 테라피 페이셜 크림 150ml 1개,1,,
6795196,김*숙 ,,2016.07.14,"
                    
                        항상쓰던거라 싸게 구입햇네요
                    
                ",피지오겔 데일리 모이스쳐 테라피 페이셜 크림 150ml 1개,0,,
6786848,배*영 ,,2016.07.14,"
                    
                        얼굴에 각질이 잘 안생겨요!
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림 해외구매대행, 75ml, 1 개",0,,
6786299,조*우 ,,2016.07.14,,[피지오겔] DMT 크림  150ml,0,,
6783530,구*미 ,,2016.07.13,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6775934,김*경 ,,2016.07.13,"
                    
                        현재 150일 아기 키우고 있는 엄마임.
처음에  얼쓰마마 로션 사용 했는데
태열이 너무 심해서
이것저것 여러제품 다 사용해봄.
다른 제품은 효과를 못봤는데,
피지오겔크림 쓴 이후로 쏙 들어감.
그이후로 계속 피지오겔만 사용중임,

한번 크림 다 떨어져서
남아있던 얼쓰마마 및 아토팜 수딩젤 썼더니
땀띠처럼 막 올라와서
바로주문해서 발랐더니
역시나 쏙 들어감.

아기마다 다 다르겠지만
우리아기는 효과 너무 좋음.
보습력도 좋고, 그렇다고 끈적이지않고
뽀송뽀송함.

아기 바르면서 나도 같이 바르고,
피지오겔 정말 추천함!!
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",36,,
6768817,이*정 ,,2016.07.13,"
                    
                        해외구매하기엔 시간이 많이 걸리고 해서 주문했어요
주위에 아토피 있는 사람 이거 많이 쓰더라구요
아토피에 효과 있기를...
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",1,,
6766961,문*현 ,,2016.07.13,"
                    
                        순해서 좋아요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
6757090,김*남 ,,2016.07.13,"
                    
                        원래쓰던거라 좋네요~~
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6754997,김*소 ,,2016.07.13,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6751394,백*용 ,,2016.07.13,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6736605,이*나 ,,2016.07.12,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6726592,이*영 ,,2016.07.12,"
                    
                        늘 사서 쓰는 상품이지만 좋습니다 !!
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6724462,이*경 ,,2016.07.12,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
6712546,김*희 ,,2016.07.12,"
                    
                        제품이 촉촉해서 늘 애용하고 있어요,
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
6708980,유*수 ,,2016.07.12,"
                    
                        좋은 상품 잘받았습니다.
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
6708912,유*수 ,,2016.07.12,"
                    
                        좋은 상품 잘받았습니다.
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6706690,박*나 ,,2016.07.12,"
                    
                        믿고 씁니다 엄지척
                    
                ","피지오겔  크림, 150ml, 1개",1,,
6697541,이*경 ,,2016.07.11,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림 해외구매대행, 75ml, 1 개",0,,
6696002,염*윤 ,,2016.07.11,"
                    
                        악건성인데 피지오겔 리뉴얼되고 첫구매했어요!
로션은 많이 묽다고 해서 크림으로 샀는데
리뉴얼 전보다 덜 진하긴 하지만 수분지속력이 좋아요!

저녁에도 자다가 일어나서 바르는데 
건성이랑 잘 맞는것 같아요

근데 원래 크림튜브형태는 바로 나오지 않고 은색지 뜯어야 되는거 아닌가요? ㅠㅠ
저는 바로 나오던데 ...다른분들도 스티커가 거꾸로 되어있다 포장상태가 새거 아닌거 같다고 해서 걱정되긴하지만
상품자체는 좋아요!
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",4,,
6691520,이*영 ,,2016.07.11,,피지오겔 데일리 모이스쳐 테라피 페이셜 크림 150ml 1개,0,,
6689007,김*정 ,,2016.07.11,"
                    
                        여름이라도 보습이 필요해서 구입했어요ㅎㅎ로켓배송이라 더 좋아요ㅎㅎ
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6674163,이*별 ,,2016.07.11,,[피지오겔] DMT 크림  150ml,0,,
6672179,최*숙 ,,2016.07.11,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
6662058,김*홍 ,,2016.07.11,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
6658653,한*선 ,,2016.07.11,,[피지오겔] DMT 크림  150ml,0,,
6657219,J*I ,,2016.07.11,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6634000,장*주 ,,2016.07.10,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
6628291,박*현 ,,2016.07.10,"
                    
                        즐겨쓰는 크림 중 하나예요.
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6626835,박*현 ,,2016.07.10,,[피지오겔] DMT 크림  150ml,0,,
6626772,송*주 ,,2016.07.10,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6620534,박*영 ,,2016.07.09,,피지오겔 데일리 모이스쳐 테라피 페이셜 크림 150ml 1개,0,,
6619942,이*진 ,,2016.07.09,"
                    
                        수분,  유분감은 쫀쫀해서 좋은듯해요
                    
                ",[피지오겔] DMT 크림  150ml,0,,
6615323,김*미 ,,2016.07.09,,[피지오겔] DMT 크림  150ml,0,,
6615289,김*미 ,,2016.07.09,,[피지오겔] DMT 크림  150ml,0,,
6615249,김*미 ,,2016.07.09,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
6607660,김*희 ,,2016.07.09,"
                    
                        피부가 안조아서 피지오겔을 쓰고있는데 다른 에센스 없이 으크림만 발라도 피부가 좋아지는 느낌이어요ㅔ
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",1,,
6606535,김*진 ,,2016.07.09,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
6604726,최*주 ,,2016.07.09,"
                    
                        여기서 계속 구매했는데...
피지오겔은 씰이 안붙어있어서 박스스티커만 
믿을수 있어요 근데 그게 뜯겨서 배송왔네요
누군가 뜯었을수도 있단 생각에 찝찝하네요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",1,,
6599744,김*주 ,,2016.07.09,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6582083,유*진 ,,2016.07.08,,[피지오겔] DMT 크림  150ml,0,,
6580265,이*기 ,,2016.07.08,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6568274,전*영 ,,2016.07.08,,[피지오겔] DMT 크림  150ml,0,,
6563839,문*주 ,,2016.07.08,,[피지오겔] DMT 크림  150ml,0,,
6558739,최*임 ,,2016.07.08,,[피지오겔] DMT 크림  150ml,0,,
6556521,이*연 ,,2016.07.08,,[피지오겔] DMT 크림  150ml,0,,
6547008,이*숙 ,,2016.07.08,"
                    
                        우리 아기 전용 크림
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6543111,임*희 ,,2016.07.08,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6542128,양*화 ,,2016.07.08,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6541142,나*희 ,,2016.07.08,,[피지오겔] DMT 크림  150ml,0,,
6535058,박*희 ,,2016.07.08,"
                    
                        건성인 저에게는 딱인거같아요~
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
6527686,오*림 ,,2016.07.08,"
                    
                        매일 쓰는 크림. 로켓배송으로 받아서 좋네요.
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
6523880,박*경 ,,2016.07.08,"
                    
                        보습력 죽여줌니다
신생아에게 너무조아요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6514461,이*선 ,,2016.07.07,"
                    
                        원래쓰던~제품이이서매우만족합니다~~^^
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6503629,김*언 ,,2016.07.07,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림 해외구매대행, 75ml, 1 개",0,,
6487375,김*화 ,,2016.07.07,"
                    
                        항상쓰는제품,만족해요.
                    
                ",피지오겔 데일리 모이스쳐 테라피 페이셜 크림 150ml 1개,0,,
6481339,주*헌 ,,2016.07.07,"
                    
                        아이들이피부가약해서줄곳피지오겔만사용하고있어요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
6477640,양*운 ,,2016.07.06,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
6470225,서*희 ,,2016.07.06,,[피지오겔] DMT 크림  150ml,0,,
6469474,나*희 ,,2016.07.06,,[피지오겔] DMT 크림  150ml,0,,
